mix_id,audio_url,audio_length,audio_size,audio_sr,audio_source,num_tracks,all_ided,num_ided_tracks,dj_id
2wbqvf4t,https://soundcloud.com/intheairepisodes/morgan-page-in-the-air-episode-374,3600.0653061224,54.933432579,44100,soundcloud,18,True,18,morganpage
2h9fzu31,https://soundcloud.com/firebeatz/firebeatz-presents-firebeatz-radio-180,3531.8073469388,53.8918991089,44100,soundcloud,16,True,16,firebeatz
u8flz21,https://www.mixcloud.com/KueymoSushiboyMusic/the-kueymo-sushiboy-show-129-an-interview-with-above-beyond/,4238.1525623583,124.8876514435,44100,mixcloud,15,True,15,abovebeyond
2cn2j40t,https://www.mixcloud.com/swankytunes/swanky-tunes-showland-249/,3618.6906122449,106.9394521713,44100,mixcloud,17,True,17,swankytunes
1fv377yt,https://www.mixcloud.com/robinschulz/robin-schulz-sugar-radio-208/,3597.5604535147,105.9886016846,44100,mixcloud,15,True,15,robinschulz
bgmujf1,https://soundcloud.com/clublifebytiesto/ep665,3590.9758730159,54.7951202393,44100,soundcloud,25,True,25,tiesto
2l58fwzk,https://soundcloud.com/voolgarizm/voolgarhythm-podcast-episode-26-vrhythm26,3522.1420408163,53.7444181442,44100,soundcloud,14,True,14,voolgarizm
281jllt,https://www.mixcloud.com/EFMrage/steve-aoki-live-at-electric-zoo-nyc-01092012/,3679.7590929705,95.5180301666,44100,mixcloud,17,True,17,steveaoki
zujpmf9,https://www.mixcloud.com/djsets4u/1live-dj-session-nora-en-pure-14072018/,3392.2960544218,91.8463640213,44100,mixcloud,12,True,12,noraenpure
195wjt19,https://www.mixcloud.com/PromiseLand/amazing-show-444-by-promise-land/,3644.3254421769,107.3544025421,44100,mixcloud,17,True,17,promiseland
5s3lx89,https://soundcloud.com/monstercat/connection-album-mix,3360.765600907,51.2822847366,44100,soundcloud,15,True,15,unknown
25zphpmt,https://youtu.be/yxAN4wx_9GM,3698.109375,106.7503023148,48000,youtube,14,True,14,andidurrant
2rnn84wk,https://www.mixcloud.com/spinninsessions2/spinnin-sessions-160-guestmix-throttle/,3601.972244898,109.1351108551,44100,mixcloud,19,True,19,throttle
kuhpbrk,https://www.mixcloud.com/maxvangelipresentsnofaceradio/nfr055-max-vangeli-presents-noface-radio/,3410.1754195011,102.7577447891,44100,mixcloud,14,True,14,maxvangeli
11ny2lwt,https://soundcloud.com/robjack/rob-jack-your-edm/s-YtAa2,3613.8840816327,55.1442909241,44100,soundcloud,18,True,18,robjack
1grzkyjk,https://www.mixcloud.com/AZ_Music/dimitri-vegas-like-mike-smash-the-house-301/,3559.619047619,101.8805570602,44100,mixcloud,17,True,17,dimitrivegasandlikemike
12nd6s7t,https://www.mixcloud.com/SJ_RM/sexy-by-nature-radio-238-by-sunnery-james-ryan-marciano/,3600.3004081633,102.8888883591,44100,mixcloud,16,True,16,sunneryjamesandryanmarciano
2l4qxp81,https://soundcloud.com/hardwithstyle/headhunterz-hard-with-style-episode-85,3492.1534693878,53.2868289948,44100,soundcloud,16,True,16,headhunterz
yxt1wwk,https://soundcloud.com/ineedr3hab/i-need-r3hab-354,3581.0742857143,54.643652916,44100,soundcloud,18,True,18,r3hab
2sp648pt,https://www.mixcloud.com/sinnerandjames/sinner-james-wickedly-divine-radio-38/,4524.8725623583,137.1468982697,44100,mixcloud,15,True,15,sinnerandjames
1vtybg91,https://soundcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-146,3605.2317913832,55.0123548508,44100,soundcloud,18,True,18,lucasandsteve
u77km09,https://soundcloud.com/timmasonmusic/live-a-state-of-trance-festival-850-utrecht-netherlands-17-feb-2018,3624.84,55.3117017746,44100,soundcloud,14,True,14,timmason
1s0t25t1,https://soundcloud.com/igniterecordings/firebeatz-presents-ignite-radio-003,3607.1967346939,55.0422496796,44100,soundcloud,18,True,18,firebeatz
1s12g7c1,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-189/,3600.1146485261,106.7576913834,44100,mixcloud,19,True,19,martingarrix
2nvrcd49,https://youtu.be/5o2s5ZFnczg,4512.5725,140.0076112747,48000,youtube,39,True,39,unknown
2gfvmhm1,https://soundcloud.com/aboveandbeyond/group-therapy-345-with-above,7200.4179591837,109.8704547882,44100,soundcloud,27,True,27,abovebeyond
13lzk981,https://soundcloud.com/stevevoidmusic/rf041,3603.1680045351,54.9808664322,44100,soundcloud,19,True,19,stevevoid
27xdhytk,https://soundcloud.com/ferry-corsten/corstens-countdown-643,3579.9248979592,54.6261148453,44100,soundcloud,12,True,12,ferrycorsten
236wg199,https://soundcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-078,3600.8239229025,54.9453907013,44100,soundcloud,18,True,18,lucasandsteve
2j96kzx9,https://soundcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-126,3600.9806575964,54.9477825165,44100,soundcloud,18,True,18,lucasandsteve
1hq5wkyk,https://soundcloud.com/boundlessfm/ep046,3541.8906122449,54.0457572937,44100,soundcloud,18,True,18,roone
2k6s7uu9,https://soundcloud.com/1001tracklists/lucasandsteve,3600.7978004535,54.9449920654,44100,soundcloud,18,True,18,lucasandsteve
1ftrfqc9,https://soundcloud.com/bitbirdradio/bbradio023,3616.9404081633,55.1909265518,44100,soundcloud,12,True,12,sanholo
28u7f4b9,https://soundcloud.com/steveaoki/aokis-house-357-hosted-by-max-styler,3590.9485714286,54.7943229675,44100,soundcloud,17,True,17,maxstyler
2t8n0l9,https://www.mixcloud.com/thebesthouse/dimitri-vegas-like-mike-smash-the-house-140-2016-01-02/,3396.243446712,99.5006322861,44100,mixcloud,15,True,15,dimitrivegasandlikemike
1s2mgzk9,https://soundcloud.com/claptone/clapcast-215,3634.9387755102,55.4655599594,44100,soundcloud,14,True,14,claptone
187yzu9k,https://soundcloud.com/maxximizeonair/blasterjaxx-present-maxximize-on-air-273,3669.6293877551,55.9948968887,44100,soundcloud,18,True,18,blasterjaxx
2k6jmmdk,https://soundcloud.com/steveaoki/aokis-house-360,3551.3991836735,54.1908464432,44100,soundcloud,19,True,19,steveaoki
2s1t8zt,https://youtu.be/2LD7huUa7W8,3176.449875,96.3299074173,48000,youtube,14,True,14,bryankearney
1wrn1291,https://soundcloud.com/obsessiveprogressive3/cristoph-electric-zoo-2019,4500.1414739229,68.6678876877,44100,soundcloud,18,True,18,cristoph
3dmu789,https://soundcloud.com/themartingarrixshow/martin-garrix-presents-the-7,3529.0906122449,53.8504447937,44100,soundcloud,19,True,19,martingarrix
1b3sdvdt,https://soundcloud.com/musical-freedom/jonas-aden-musical-freedom-radio-residency-november,3621.5902040816,55.2618770599,44100,soundcloud,17,True,17,jonasaden
2k6xkx6k,https://soundcloud.com/yves-v/vsessions202,2878.1191836735,43.9174089432,44100,soundcloud,14,True,14,yvesv
h2r6tb1,https://www.mixcloud.com/AZ_Music/lost-frequencies-lost-radio-show-087/,3724.5736054422,112.1589202881,44100,mixcloud,18,True,18,lostfrequencies
2tmu884k,https://www.mixcloud.com/NoXcuses/no-xcuses-episode-462/,3600.1610884354,105.3186311722,44100,mixcloud,13,True,13,edx
253dxv0k,https://youtu.be/y17Y4acNQy4,3513.2553125,107.3039674759,48000,youtube,20,True,20,hardwell
2l42jcz9,https://soundcloud.com/enhancedprogressive/amsterdam-2018-mixed-by-henry-dark,4314.3945351474,65.8334646225,44100,soundcloud,20,True,20,henrydark
d94kv6t,https://youtu.be/PH42eMZTOJU,3572.1411041667,114.0297060013,48000,youtube,20,True,20,oliverheldens
1sy1kvm9,https://www.mixcloud.com/spinninsessions2/spinnin-sessions-213-guestmix-sam-feldt-b2b-lush-simon/,3599.4644897959,107.5418252945,44100,mixcloud,20,True,20,samfeldt
u6drb59,https://youtu.be/i8Mps6mQNFw,3615.0515833333,115.6021242142,48000,youtube,18,True,18,oliverheldens
1jmhc04t,https://soundcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-106,3598.5512698413,54.9107131958,44100,soundcloud,18,True,18,lucasandsteve
ywufktk,https://soundcloud.com/jackedradio/afrojack-presents-jacked-radio-358,3656.2285714286,55.7904167175,44100,soundcloud,21,True,21,afrojack
2n10f85k,https://soundcloud.com/nightserviceonly/cid-presents-night-service-only-radio-episode-048-decade-edition,3594.3444897959,54.8461399078,44100,soundcloud,31,True,31,cid
1n883dhk,https://www.mixcloud.com/spinninsessions2/spinnin-sessions-166-guestmix-tom-staar/,3600.6254875283,107.4715852737,44100,mixcloud,20,True,20,tomstaar
1mfjbmzk,https://youtu.be/EY60V-QQlLo,3597.0838541667,109.8673524857,48000,youtube,18,True,18,unknown
55jkxrk,https://www.mixcloud.com/Avicii/avicii-levels-episode-025/,3673.4432653061,108.9691743851,44100,mixcloud,14,True,14,avicii
2h8tmh31,https://youtu.be/FqjQfEr9tjc,5214.3723958333,149.8286561966,48000,youtube,16,True,16,johnocallaghan
1vr3qjft,https://www.mixcloud.com/sandervandoornofficial/sander-van-doorn-identity-373/,3368.9367800454,101.7001466751,44100,mixcloud,16,True,16,sandervandoorn
1t0n8671,https://soundcloud.com/djpaulthomas/paul-thomas-presents-uv-radio-111,3600.0653061224,54.933432579,44100,soundcloud,12,True,12,paulthomas
1xppnnqt,https://www.mixcloud.com/Vantiz/vantiz-radio-show-048/,3656.9570975057,108.015537262,44100,mixcloud,20,True,20,vantiz
28u9twd1,https://www.mixcloud.com/FatboySlim/fatboy-slim-new-years-eve-2018-mix/,3611.4924263039,106.0457639694,44100,mixcloud,14,True,14,fatboyslim
2430q0s9,https://soundcloud.com/when-we-dip/cubicolor-when-we-dip-069,3646.667755102,55.6445302963,44100,soundcloud,12,True,12,cubicolor
18856jq9,https://soundcloud.com/stevevoidmusic/rf050,3600.1175510204,54.9342298508,44100,soundcloud,19,True,19,stevevoid
h39tpg9,https://soundcloud.com/ineedr3hab/i-need-r3hab-362,3582.4065306122,54.6639814377,44100,soundcloud,20,True,20,r3hab
2rrqcrq1,https://www.mixcloud.com/madisonmars/house-of-mars-episode-8/,3564.9131972789,106.8995256424,44100,mixcloud,19,True,19,madisonmars
2tl84ul9,https://www.mixcloud.com/NoXcuses/no-xcuses-episode-388/,3607.3128344671,105.8403511047,44100,mixcloud,12,True,12,edx
2uk4dw9k,https://soundcloud.com/yves-v/v-sessions-211,3619.6832653061,55.2327795029,44100,soundcloud,17,True,17,yvesv
u904m51,https://www.mixcloud.com/robinschulz/robin-schulz-sugar-radio-195/,3600.0217687075,106.3280334473,44100,mixcloud,17,True,17,robinschulz
yxmqgl1,https://www.mixcloud.com/AZ_Music/nervo-tomorrowland-one-world-radio-top-30-2019-05-10/,3604.2478004535,103.9910163879,44100,mixcloud,20,True,20,nervo
1dw0w7yk,https://www.mixcloud.com/AZ_Music/futuristic-polar-bears-back-to-earth-116/,3827.1129251701,113.9741382599,44100,mixcloud,19,True,19,futuristicpolarbears
253w71b1,https://www.mixcloud.com/NuEuphoria/rusty-spica-pres-constellation-of-trance-episode-37/,3691.5083900227,108.675538063,44100,mixcloud,16,True,16,rustyspica
kwm2zp1,https://soundcloud.com/boundlessfm/ep048,3649.5934693878,55.6891727448,44100,soundcloud,20,True,20,roone
lrbtjvt,https://youtu.be/wT1eFmtTYBM,3574.8578541667,110.1633424759,48000,youtube,17,True,17,hardwell
2wdhuxq1,https://www.mixcloud.com/Enhanced_Music/enhanced-sessions-500-hour-2-with-marcus-santoro/,3478.3027664399,101.551202774,44100,mixcloud,13,True,13,marcussantoro
1fubyhjk,https://www.mixcloud.com/swankytunes/swanky-tunes-showland-246/,3676.229659864,108.4686594009,44100,mixcloud,16,True,16,swankytunes
1wpynbm1,https://youtu.be/cdcHp-B9W-k,3610.3727708333,110.5851259232,48000,youtube,17,True,17,bingoplayers
1xpbwj0k,https://youtu.be/QKCibt7tNn0,3587.7333125,109.6905870438,48000,youtube,15,True,15,hardwell
zuspwlt,https://www.mixcloud.com/SJ_RM/sexy-by-nature-radio-229-by-sunnery-james-ryan-marciano/,3632.8083446712,107.7432289124,44100,mixcloud,16,True,16,sunneryjamesandryanmarciano
11rdzmpt,https://www.mixcloud.com/djMrWhite/whereismrwhite-8/,3614.0001814059,106.6825361252,44100,mixcloud,18,True,18,mr.white
1dvyu3rt,https://soundcloud.com/insomniacevents/night-owl-radio-163-ft-afrojack-takeover,6173.2571428571,94.197224617,44100,soundcloud,30,True,30,afrojack
1gsm69y1,https://soundcloud.com/spinninsessions/spinnin-sessions-330-artist-spotlight-ummet-ozcan,3598.1194331066,54.9039363861,44100,soundcloud,18,True,18,unknown
14jmn31k,https://www.mixcloud.com/DaddysGroove/genesis-274-daddys-groove-official-podcast/,3392.6675736962,102.9241533279,44100,mixcloud,11,True,11,daddysgroove
61dzqct,https://youtu.be/4mbQjL9RBUM,2914.3778541667,84.2941102982,48000,youtube,14,True,14,lucasandsteve
6yq59ck,https://soundcloud.com/monstercat/vantage-album-mix,3174.2596371882,48.4363031387,44100,soundcloud,14,True,14,unknown
2bq4ygu9,https://youtu.be/sb4hzWYeXWo,3432.8562083333,97.2596254349,48000,youtube,19,True,19,marlo
15gp9rw9,https://soundcloud.com/skinkofficial/skink-radio-072-presented-by-showtek,3600.0682086168,54.9338312149,44100,soundcloud,18,True,18,showtek
v6cnqx9,https://soundcloud.com/claptone/clapcast-197,3660.9828571429,55.8629608154,44100,soundcloud,12,True,12,claptone
mq7n78t,https://soundcloud.com/intheairepisodes/morgan-page-in-the-air-episode-380,3600.0653061224,54.933432579,44100,soundcloud,19,True,19,morganpage
2j9l7c5t,https://soundcloud.com/rave_radio/hak3n-rave-radio-001,3000.1110204082,45.7788572311,44100,soundcloud,20,True,20,hak3n
2mzpkxck,https://www.mixcloud.com/AZ_Music/lost-frequencies-lost-radio-show-069/,3604.3406802721,107.4877576828,44100,mixcloud,17,True,17,lostfrequencies
x1kbsmk,https://youtu.be/tewdBWbJSBw,3382.5733958333,104.2672777176,48000,youtube,18,True,18,hardwell
msf9d91,https://youtu.be/mezmNqBqIxA,3600.0398958333,109.1828584671,48000,youtube,11,True,11,noraenpure
85scw9k,https://www.mixcloud.com/UmmetOzcan/ummet-ozcan-presents-innerstate-ep-51/,3517.6838095238,103.0031108856,44100,mixcloud,15,True,15,ummetozcan
lub2g9k,https://soundcloud.com/stevevoidmusic/rf030,3600.0653061224,54.933432579,44100,soundcloud,19,True,19,stevevoid
x1shnuk,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-111,3435.493877551,52.4222726822,44100,soundcloud,17,True,17,mikewilliams
1lhv3vtk,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-141,3583.3131292517,54.6779327393,44100,soundcloud,19,True,19,mikewilliams
1vr62c61,https://soundcloud.com/intheairepisodes/morgan-page-in-the-air-episode-348,3600.0653061224,54.933432579,44100,soundcloud,17,True,17,morganpage
ccg0tj9,https://www.mixcloud.com/fromthemusic/from-the-music-005/,3584.464399093,105.9642448425,44100,mixcloud,17,True,17,dinodelmoro
1bzb4ht9,https://soundcloud.com/alexmorph/universal-nation-131,3600.0,54.9326353073,44100,soundcloud,12,True,12,alexm.o.r.p.h.
2384x1r1,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-256/,3600.1146485261,107.1645355225,44100,mixcloud,18,True,18,martingarrix
2hcc6jtt,https://soundcloud.com/axtone/axtone-approved-jack-wins,3600.0,54.9326353073,44100,soundcloud,17,True,17,jackwins
1lfxs9u1,https://soundcloud.com/bingoplayers/hysteria-radio-089,3601.112154195,54.9497756958,44100,soundcloud,18,True,18,bingoplayers
npllprk,https://www.mixcloud.com/goingdeeper5/going-deeper-conversations-044/,3631.368707483,107.3589553833,44100,mixcloud,21,True,21,goingdeeper
kwnqwt9,https://soundcloud.com/spinninsessions/spinnin-sessions-326-artist-spotlight-sikdope,3601.9641723356,54.9625301361,44100,soundcloud,17,True,17,unknown
npzwnm1,https://soundcloud.com/tempusradio/sagan-tempus-radio-episode-026,3591.7844897959,54.8070774078,44100,soundcloud,20,True,20,sagan
2cngnlq1,https://soundcloud.com/dancing-astronaut-mixes/axis-208-gryffin,3127.68,47.7256040573,44100,soundcloud,16,True,16,gryffin
1b3wwc69,https://soundcloud.com/deependmusic/together-with-deepend-5,3603.7836054422,54.9904327393,44100,soundcloud,18,True,18,deepend
2nxl3uy1,https://soundcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-097,3600.1186167801,54.9346284866,44100,soundcloud,18,True,18,lucasandsteve
pjpjvrk,https://www.mixcloud.com/MiXCapital/ww-mainstage-312/,3265.1435827664,97.236410141,44100,mixcloud,18,True,18,wandw
sdrd6fk,https://soundcloud.com/ministryofsound/soundof-henry-hacking,3535.7518367347,53.9520874023,44100,soundcloud,15,True,15,henryhacking
20gj3ddt,https://www.mixcloud.com/morganpage/morgan-page-in-the-air-episode-465/,3584.3250793651,106.9664726257,44100,mixcloud,17,True,17,morganpage
27vdyx5t,https://youtu.be/R1_xIg2qLgE,2979.18475,88.8329744339,48000,youtube,15,True,15,dondiablo
1vty12h9,https://soundcloud.com/claptone/clapcast-221,3715.7355102041,56.6984205246,44100,soundcloud,13,True,13,claptone
lsd2rt1,https://soundcloud.com/ferry-corsten/ferrys-fix-september-2017,3632.587755102,55.4296865463,44100,soundcloud,12,True,12,ferrycorsten
xz912q9,https://soundcloud.com/yves-v/vsessions179,3101.3280045351,47.3234205246,44100,soundcloud,14,True,14,yvesv
1nbxfvhk,https://soundcloud.com/maxximizeonair/blasterjaxx-present-maxximize-on-air-250,3576.4506122449,54.5731010437,44100,soundcloud,19,True,19,blasterjaxx
27w47yz9,https://soundcloud.com/yves-v/vsessions167,3184.4880045352,48.5925531387,44100,soundcloud,14,True,14,yvesv
29qrpkkk,https://www.mixcloud.com/robinschulz/robin-schulz-sugar-radio-083/,3596.0279365079,106.5306577682,44100,mixcloud,16,True,16,robinschulz
16b7jfr1,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-157/,3600.1146485261,104.8816556931,44100,mixcloud,18,True,18,martingarrix
2rrj62ht,https://youtu.be/M_z8U2qLOoQ,3715.9422916667,111.8468370438,48000,youtube,15,True,15,leolauretti
12p509tk,https://www.mixcloud.com/Addictive_Sounds/addictive-sounds-podcast-237-30-08-2019/,7287.2576870748,217.6913433075,44100,mixcloud,26,True,26,unknown
1by9812k,https://soundcloud.com/luminosityevents-1/chris-metcalfe-live-luminosity-beach-festival-24-06-2017,3714.507755102,56.6796865463,44100,soundcloud,13,True,13,chrismetcalfe
1vu4h19k,https://youtu.be/4KS11iafRCM,3587.977125,110.6663331985,48000,youtube,28,True,28,hardwell
2qtq46g1,https://soundcloud.com/ineedr3hab/r3hab-i-need-r3hab-343,3657.4475736961,55.8091506958,44100,soundcloud,19,True,19,r3hab
2lv9zck,https://youtu.be/ssM3g4j_40k,4336.3729705215,74.670800209,44100,youtube,18,True,18,nifra
1jkw6hzk,https://www.mixcloud.com/spinninsessions2/spinnin-sessions-216-guestmix-dj-arman-cekin-dj-whoo-kid-wildfellaz-waka-flocka/,3603.9227210884,106.8357648849,44100,mixcloud,26,True,26,wakaflockaflame
28v0x1q9,https://youtu.be/joWKEX03wd0,5253.4864166667,145.7844057083,48000,youtube,16,True,16,deadmau5
2cm1kjyk,https://youtu.be/iUy_RQB5lp4,4831.3012083333,139.0346803665,48000,youtube,22,True,22,illusionize
mps28qk,https://www.mixcloud.com/eyemax/martin-garrix-the-martin-garrix-show-131/,3600.9505668934,106.3649053574,44100,mixcloud,18,True,18,martingarrix
rft6f3k,https://youtu.be/7u-sNqWGRSM,3503.8163958333,108.2524995804,48000,youtube,19,True,19,hardwell
x2bldck,https://soundcloud.com/seanandxander/sean-xander-inspire-167,3600.0391836735,54.9330339432,44100,soundcloud,13,True,13,seanandxander
2rs6v5mt,https://www.mixcloud.com/adambeyer/dcr491-drumcode-radio-live-adam-beyers-2019-drumcode-year-mix/,3726.5705215419,114.1101016998,44100,mixcloud,12,True,12,adambeyer
lu7ygjk,https://youtu.be/hkOH5yvRlWo,3665.2995625,118.7585878372,48000,youtube,17,True,17,oliverheldens
1q6wswp9,https://youtu.be/sBj46BDYjw0,3523.5691666667,113.9299135208,48000,youtube,17,True,17,oliverheldens
kwgdp3k,https://soundcloud.com/maxximizeonair/blasterjaxx-present-maxximize-on-air-260,3638.7526530612,55.5237550735,44100,soundcloud,18,True,18,blasterjaxx
1gs3dlc1,https://soundcloud.com/ineedr3hab/r3hab-i-need-r3hab-339,3621.4875963719,55.2606811523,44100,soundcloud,17,True,17,r3hab
1jn87ld9,https://www.mixcloud.com/houseclubset/house-club-set-radio-show-mike-williams-ontrack-141-20-09-2019/,3557.8543310658,107.2674131393,44100,mixcloud,19,True,19,mikewilliams
1ymgmvdk,https://soundcloud.com/hotsauceradio/hot-sauce-radio-042-nov-21-2019,3643.3234693878,55.5935096741,44100,soundcloud,16,True,16,valentinokhan
pmj88x9,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-240/,3600.1146485261,106.2615213394,44100,mixcloud,19,True,19,martingarrix
5cuw7h1,https://www.mixcloud.com/protocolradio/nicky-romero-protocol-radio-124-yearmix-2014/,3228.9204535147,92.589887619,44100,mixcloud,14,True,14,nickyromero
1vtdxj0k,https://soundcloud.com/ineedr3hab/r3hab-i-need-r3hab-342,3605.9137188209,55.0227184296,44100,soundcloud,19,True,19,r3hab
8y0qk4k,https://soundcloud.com/tritonalmusic/tritonia-116,3600.0391836735,54.9330339432,44100,soundcloud,19,True,19,tritonal
1nbrjb1t,https://soundcloud.com/sandervandoorn/sander-van-doorn-identity-479,3374.6024489796,51.4931430817,44100,soundcloud,18,True,18,sandervandoorn
1952m931,https://www.mixcloud.com/AZ_Music/dimitri-vegas-like-mike-smash-the-house-297/,3415.7482086168,98.6383275986,44100,mixcloud,16,True,16,dimitrivegasandlikemike
2rnud891,https://www.mixcloud.com/WWMainstage/ww-mainstage-322-podcast/,3278.1467573696,95.190079689,44100,mixcloud,18,True,18,wandw
yx4tns1,https://soundcloud.com/steveaoki/aokis-house-358,3593.5869387755,54.8345813751,44100,soundcloud,18,True,18,steveaoki
1wql709t,https://soundcloud.com/balipraia/bali-praia-cast-18-styline,3440.7706122449,52.5027885437,44100,soundcloud,17,True,17,styline
kwgxbb1,https://www.mixcloud.com/AZ_Music/nervo-tomorrowland-one-world-radio-top-30-2019-06-07/,3593.2879818594,104.3477277756,44100,mixcloud,20,True,20,nervo
1hqrktv1,https://soundcloud.com/stevevoidmusic/rf058,3599.307755102,54.9218740463,44100,soundcloud,19,True,19,stevevoid
1p7mp079,https://soundcloud.com/magnificence/slam-mixmarathon-by-magnificence-30-03-2018,2884.1250113379,44.0090866089,44100,soundcloud,14,True,14,magnificence
1t00fhpk,https://youtu.be/bm5vzKmgqtc,3600.2837083333,112.0770692825,48000,youtube,18,True,18,unknown
jz5cmn1,https://soundcloud.com/spinninsessions/spinnin-sessions-343-artist-spotlight-mr-belt-wezol,3598.2569614512,54.9059295654,44100,soundcloud,18,True,18,unknown
1887vu61,https://soundcloud.com/cartaofficial/carta-co-episode-158,3601.8376417234,54.9605379105,44100,soundcloud,15,True,15,carta
kudsypt,https://soundcloud.com/hooknsling/spectrums-june-2017,3516.0555102041,53.6515455246,44100,soundcloud,16,True,16,hooknsling
nppp9zk,https://youtu.be/kGQxJkSP0wI,3389.551,102.3309144974,48000,youtube,17,True,17,sophiefrancis
2clwgvw1,https://soundcloud.com/lucasandsteve/lucas-steve-skyline-sessions-066,3603.3578004535,54.9840545654,44100,soundcloud,19,True,19,lucasandsteve
2tjrp48t,https://www.mixcloud.com/spinninsessions2/spinnin-sessions-189-best-of-spinnin-records-part-1/,3598.8607709751,107.8318481445,44100,mixcloud,20,True,20,unknown
2nwk0pd9,https://youtu.be/UgoeFZjnYJc,3429.3151666667,107.8201646805,48000,youtube,22,True,22,hardwell
23774vzt,https://soundcloud.com/feddelegrand/darklight-sessions-320,3600.4687528345,54.9398107529,44100,soundcloud,20,True,20,feddelegrand
2nxcj3kk,https://youtu.be/vcmJ_zviNA8,3699.8508541667,114.3738527298,48000,youtube,17,True,17,hardwell
2bbckf1,https://soundcloud.com/nari-and-milani/ill-house-u-the-program-vol-234,3481.92,53.1309776306,44100,soundcloud,15,True,15,narimilani
10qtpf91,https://www.mixcloud.com/Livesets2016/martin-garrix-the-martin-garrix-show-121-yearmix/,3564.5416780045,103.458861351,44100,mixcloud,19,True,19,martingarrix
1r4cx38k,https://www.mixcloud.com/ClaudeVonStroke/claude-vonstroke-presents-the-birdhouse-184/,3600.5790476191,109.3800382614,44100,mixcloud,13,True,13,claudevonstroke
j0k44ut,https://soundcloud.com/steveaoki/aokis-house-368,3589.6946938775,54.7751903534,44100,soundcloud,17,True,17,steveaoki
2k3z0xdt,https://soundcloud.com/intheairepisodes/morgan-page-in-the-air-episode-308,3600.0653061224,54.933432579,44100,soundcloud,18,True,18,morganpage
244kzm5t,https://soundcloud.com/spencerbrownofficial/illusion-of-perfection-1,3501.790430839,53.4339113235,44100,soundcloud,12,True,12,spencerbrown
2cngy69t,https://soundcloud.com/tritonalmusic/tritonia-268,3606.0734693878,55.0251102448,44100,soundcloud,15,True,15,tritonal
14jrjgk9,https://soundcloud.com/fonkradio/fonk-radio-fnkr154,3590.6873469388,54.7903366089,44100,soundcloud,19,True,19,dannic
1p9jv7b1,https://www.mixcloud.com/SJ_RM/sexy-by-nature-radio-289-sunnery-james-ryan-marciano/,3614.6503401361,106.9776697159,44100,mixcloud,18,True,18,sunneryjamesandryanmarciano
w3dph79,https://youtu.be/RdOUxvC_PXw,3949.9000453515,70.865524292,44100,youtube,20,True,20,oliverheldens
pn9j9ck,https://soundcloud.com/anjunadeep/the-anjunadeep-edition-287,3423.1902040816,52.2345333099,44100,soundcloud,11,True,11,luttrell
2l4q1yk1,https://youtu.be/PH-4rOA2Iig,3602.2922291667,111.7120943069,48000,youtube,19,True,19,sultanshepard
2bn46xs9,https://www.mixcloud.com/dondiablo/don-diablo-hexagon-radio-episode-113/,3588.4117913832,105.501914978,44100,mixcloud,19,True,19,dondiablo
2gg6vb7t,https://www.mixcloud.com/djbustr/busted-radio-007/,3682.7312471655,109.7410345078,44100,mixcloud,19,True,19,bustr
6ud1wgt,https://soundcloud.com/nari-and-milani/ill-house-u-vol96,3618.3771428571,55.212849617,44100,soundcloud,14,True,14,narimilani
28rv66fk,https://youtu.be/jKOImSTvjLg,3704.372244898,69.1991128922,44100,youtube,13,True,13,chrismetcalfe
6yjk0tt,https://soundcloud.com/aboveandbeyond/abgt111,7200.0429931973,109.8648738861,44100,soundcloud,25,True,25,abovebeyond
j0dkw5k,https://www.mixcloud.com/Vantiz/vantiz-radio-show-001/,3684.217324263,109.3049240112,44100,mixcloud,19,True,19,vantiz
29r0qvck,https://soundcloud.com/ineedr3hab/r3hab-i-need-r3hab-275,3291.6636734694,50.2275972366,44100,soundcloud,17,True,17,r3hab
29rxclb9,https://soundcloud.com/steveaoki/aokis-houe-352,3553.4106122449,54.2215385437,44100,soundcloud,18,True,18,steveaoki
12kq93yt,https://youtu.be/lSLwVPih4_w,3457.3416666667,105.5687913895,48000,youtube,15,True,15,hardwell
1du13p41,https://www.mixcloud.com/trancepodcasts/the-martin-garrix-show-108/,3588.1795918367,104.7444753647,44100,mixcloud,18,True,18,martingarrix
4rg9s6t,https://soundcloud.com/enhanced/enhanced-sessions-305-with-juventa,3543.7714285714,54.0744562149,44100,soundcloud,15,True,15,juventa
1dun9jpt,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-023,3603.8791836735,54.9916276932,44100,soundcloud,17,True,17,mikewilliams
2clwjdqk,https://soundcloud.com/russiagoesclubbing/rgc495,3653.2767346939,55.7453746796,44100,soundcloud,15,True,15,bobina
